ID,Name,Sex,Age,NOC,Year
6256,"Luciana Paula ""Lucha"" Aymar",F,23,ARG,2000
6272,Sanjay Claude Ayre,M,20,JAM,2000
6299,Yelena Yuryevna Azarova,F,27,RUS,2000
6305,Filiberto Azcuy Aguilera,M,27,CUB,2000
6315,Jos Bento Azevedo Carvalho,M,26,POR,2000
6317,"Anthony Lawrence ""Tony"" Azevedo",M,18,USA,2000
6343,Karina Borisovna Aznavuryan,F,25,RUS,2000
6345,Sandra Azn Canalda,F,26,ESP,2000
6350,Oren Eliahu Azrad,M,24,ISR,2000
6362,Mohamed Azzaoui,M,24,ALG,2000
6369,Yasmina Azzizi (-Kettab),F,34,ALG,2000
6389,Mehdi Abdelhafid Baala,M,22,FRA,2000
6391,Madelon Baans,F,22,NED,2000
6401,Baatarkhgiin Battsetseg,F,24,MGL,2000
6408,Youssef Baba,M,21,MAR,2000
6417,Inha Alvidasivna Babakova (Butkus-),F,33,UKR,2000
6418,"Lszl Bably, Jr.",M,22,HUN,2000
6422,Marian Baban,M,24,ROU,2000
6432,Celestine Boyd Jonto Hycieth Babayaro,M,22,NGR,2000
6434,Michael Babb,M,36,GBR,2000
6459,Sorin Babii,M,36,ROU,2000
6481,Chetan Panduranga Baboor,M,26,IND,2000
6494,Juraj Baa,M,23,SVK,2000
6500,Orlando Baccino Granja,M,29,ARG,2000
6505,Bjrn Bach,M,24,GER,2000
6508,Janni Bach,F,34,AUS,2000
6515,Peter Bach,M,34,AUS,2000
6519,Amor Bach Hanba,M,23,TUN,2000
6529,Gertrud Bacher (-Schpf),F,29,ITA,2000
6531,"Sandra Atsuko ""Sandy"" Bacher",F,32,USA,2000
6548,Adrian Hermann Bachmann,M,24,SUI,2000
6594,"Stephen James ""Steve"" Backley",M,31,GBR,2000
6610,Magnus Peter Bckstedt,M,25,SWE,2000
6616,Karol Bao,M,22,SVK,2000
6642,Sunday Bada,M,31,NGR,2000
6655,Lance Thomas Bade,M,29,USA,2000
6673,Otilia Bdescu,F,29,ROU,2000
6683,Franck William Badiou,M,33,FRA,2000
6685,Cezar Alexandru Bdi,M,21,ROU,2000
6690,Badmaanyambuugiin Bat-Erdene,M,36,MGL,2000
6710,Bair Dorzhiyevich Badyonov,M,24,RUS,2000
6717,Bae Jin-Seok,M,21,KOR,2000
6719,Bae Seong-Deok,M,30,KOR,2000
6737,Baek Seung-Do,M,32,KOR,2000
6740,Baek Won-Cheol,M,23,KOR,2000
6770,Armen Yuryevich Bagdasarov,M,28,UZB,2000
6776,Nathan Baggaley,M,24,AUS,2000
6781,Nasria Baghdad-Azadj,F,28,ALG,2000
6783,Kouroush Bagheri,M,22,IRI,2000
6786,Faiq Barov,M,24,AZE,2000
6787,Natik Nadirovich Bagirov,M,36,BLR,2000
6791,Ivan Baglayev,M,24,KAZ,2000
6809,Mariama Sonah Bah,F,22,GUI,2000
6812,Kamal Bahamdan,M,30,KSA,2000
6816,Mohamed Azreen Bahari,M,16,MAS,2000
6834,Gunnar Bahr,M,25,GER,2000
6851,Bai Jie,F,28,CHN,2000
6859,"Dermival ""Baiano"" Almeida Lima",M,22,BRA,2000
6890,Donovan Bailey,M,32,CAN,2000
6896,Jaye Bailey,F,27,NZL,2000
6906,Ryan Bailey,M,25,USA,2000
6915,Luce Baillargeon,F,23,CAN,2000
6948,"John ""Johnny"" Bairos",M,22,USA,2000
6960,Cristian Bajan,M,32,AUS,2000
6990,Olga Bakaldina,F,15,RUS,2000
6991,Clara Monika Bakale,F,21,CGO,2000
6997,Nor Azlan Bakar,M,22,MAS,2000
6998,Salaheddine Bakar Al-Safi,M,20,QAT,2000
7004,Frano Bakari,M,23,CRO,2000
7028,Olivia Eileen Baker,F,21,NZL,2000
7040,"Vincent Lamont ""Vin"" Baker",M,28,USA,2000
7059,Fatih Bakir,M,23,TUR,2000
7060,Hamada Mohamed Bakir El-Nakib,M,26,EGY,2000
7069,Marius Bakken,M,22,NOR,2000
7088,Niki Bakogianni,F,32,GRE,2000
7105,Andrea Bakula,F,19,CRO,2000
7110,Olesya Vladimirovna Bakunova,F,20,BLR,2000
7116,Hanna Serhivna Balabanova (Nepitaieva-),F,30,UKR,2000
7125,Anzhela Anatolivna Balakhonova,F,27,UKR,2000
7128,"Constantin ""Costic"" Blan",M,36,ROU,2000
7137,Eugenio Balanqu Llpiz,M,31,CUB,2000
7147,Roman Vladimirovich Balashov,M,23,RUS,2000
7149,Ester Balassini,F,22,ITA,2000
7177,Ledys Frank Balceiro Pajn,M,25,CUB,2000
7182,Piotr Balcerzak,M,25,POL,2000
7189,Egidijus Balinas,M,25,LTU,2000
7198,Matteo Baldacci,M,26,ITA,2000
7219,Stefano Baldini,M,29,ITA,2000
7224,Sean Michael Baldock,M,23,GBR,2000
7243,"Randolph Benito ""Johnny"" Balentina",M,29,NED,2000
7250,Grant Robert Balfour,M,22,AUS,2000
7283,Lloy James Ball,M,28,USA,2000
7284,Robert Ball,M,35,AUS,2000
7300,Giada Ballan,F,26,ITA,2000
7303,Flicia Michele Sylviane Ballanger (-Vetu),F,29,FRA,2000
7306,Pamenos Avorsant Ballantyne,M,26,VIN,2000
7311,Daniel Ballart Sans,M,27,ESP,2000
7322,Jos Luis Ballester Tuliesa,M,32,ESP,2000
7334,Ramazan Balliolu,M,21,TUR,2000
7337,Hermensen Ballo Ballo,M,29,INA,2000
7342,Sophie Balmary,F,21,FRA,2000
7346,Darren Balmforth,M,27,AUS,2000
7358,Beatrix Balogh (-Csata),F,25,HUN,2000
7360,Gbor Balogh,M,24,HUN,2000
7371,tefan Balok,M,27,SVK,2000
7414,Ahmed Baly,M,24,EGY,2000
7421,Falk Balzer,M,26,GER,2000
7422,Kroly Balzsay,M,21,HUN,2000
7432,David Phillip Bamford,M,24,AUS,2000
7453,Direma Banasso,F,14,TOG,2000
7493,Tettey-Sowah Banfro,M,31,SLO,2000
7498,Bang Ji-Seop,M,26,KOR,2000
7499,Bang Jin-Hyeok,F,25,KOR,2000
7503,Bang Sin-Bong,M,25,KOR,2000
7510,Facinet Bangoura,M,28,GUI,2000
7518,"Thu Ai ""Tawny Banh",F,25,USA,2000
7528,Andrei Nicolae Bnic,M,22,ROU,2000
7535,Jesper Bank,M,43,DEN,2000
7576,Petra Banovi (-Santos),F,20,CRO,2000
7617,Orit Bar-On,F,24,ISR,2000
7620,Olga Vladimirovna Barabanshchikova,F,20,BLR,2000
7627,Samir Bara,M,26,CRO,2000
7631,Mariano Joaqun Baracetti,M,26,ARG,2000
7639,Juan Antonio Barahona Nieves,M,22,ECU,2000
7676,Natalia Baranovskaya-Khatziloizou,F,21,BLR,2000
7692,Violet Awidi Barasa,F,25,KEN,2000
7695,Pawe Baraszkiewicz,M,23,POL,2000
7698,Samuel Ren Louis Barathay,M,32,FRA,2000
7725,Jonathan Barbe,M,23,SEY,2000
7734,Eunice Barber,F,25,FRA,2000
7788,Armando Lus Barcellos da Silva,M,34,BRA,2000
7796,Miroslav Bark,M,22,SVK,2000
7809,Georgina Bardach Martin,F,17,ARG,2000
7812,Tomas Bardauskas,M,25,LTU,2000
7815,Anne-Lise Bardet,F,30,FRA,2000
7821,Mara Angels Bardina Vidal,F,20,ESP,2000
7827,Sndor Istvn Brdosi,M,23,HUN,2000
7831,Gregorio Amadeo Bare Rossario,M,27,URU,2000
7832,Karim Bare,M,16,NIG,2000
7834,Mara del Carmen Barea Cobos,F,33,ESP,2000
7838,"Robert Alexander ""Rob"" Barel",M,42,NED,2000
7848,Mohamed Barguaoui,M,25,TUN,2000
7859,Paula Barila Bolopa,F,20,GEQ,2000
7870,Nicolas Briswyl,M,23,SUI,2000
7890,Ian Dallas Barker,M,34,GBR,2000
7893,Natasha Jane Barker,F,29,AUS,2000
7898,Mohamed Hossein Barkhah,M,23,IRI,2000
7912,"Lazarus ""Lajarus"" Barla",M,20,IND,2000
7920,Valrie Gisele Angele Barlois-Mevel-Leroux,F,31,FRA,2000
7929,Bernard Barmasai,M,26,KEN,2000
7944,Johan Mats Rikard Barne,M,36,SWE,2000
7965,N'Kosie Barnes,M,25,ANT,2000
7981,Kevin Rees Barnett,M,26,USA,2000
7993,Tamsin Barnett-Hinchley,F,20,AUS,2000
7995,Kleanthis Barngas,M,22,GRE,2000
7997,Romain Barnier,M,24,FRA,2000
8006,Emille Raymond Baron,M,21,RSA,2000
8016,Ottavio Barone,M,25,ITA,2000
8019,Roberto Baronio,M,22,ITA,2000
8020,Alexander Baronjan,M,24,GER,2000
8022,Milan Baro,M,18,CZE,2000
8068,Alejandro Barrenechea Jayo,M,24,ESP,2000
8071,Rafael Barreno Martnez,M,22,VEN,2000
8085,Nuno Miguel Santos Barreto,M,28,POR,2000
8092,Craig Michael Barrett,M,28,NZL,2000
8109,Rowan Art Barrett,M,27,CAN,2000
8131,Sonia Barrio Gutirrez,F,30,ESP,2000
8138,Tala Barrios,F,19,PER,2000
8157,"Laudelino Jos ""Lino"" de Barros",M,25,BRA,2000
8166,Aissam Al-Barroudi,M,22,MAR,2000
8176,David Barrufet Bofill,M,30,ESP,2000
8178,Aissatou Barry,F,21,GUI,2000
8181,Damion Ian Kenton Barry,M,18,TTO,2000
8209,"Selina ""Sally"" Barsosio",F,22,KEN,2000
8213,Yuliya Vladimirovna Barsukova (-Samokhin),F,21,RUS,2000
8222,Nra Barta,F,16,HUN,2000
8245,Krisztin Brtfai,M,26,HUN,2000
8247,Claudia Barth,F,25,GER,2000
8249,Friederike Barth (-Sievers),F,25,GER,2000
8256,Philip Barth,M,24,GER,2000
8285,Robert Bartko,M,24,GER,2000
8306,Michiel Bernhard Emiel Marie Bartman,M,33,NED,2000
8310,Wojciech Stanisaw Bartnik,M,32,POL,2000
8313,Michele Bartoli,M,30,ITA,2000
8321,Eddy Enrique Bartolozzi,M,23,VEN,2000
8324,Carrie Elizabeth Barton,F,24,USA,2000
8326,Clive Barton,M,28,AUS,2000
8350,Daniela Brtov (-Breckov),F,26,CZE,2000
8381,Malin Birgitta Baryard-Johnsson,F,25,SWE,2000
8388,Norbelis Brzaga Vzquez,M,25,CUB,2000
8390,Serafim Ivanov Barzakov,M,25,BUL,2000
8406,Anna Yevgenyevna Basalkina,F,26,RUS,2000
8409,Hakk Baar,M,30,TUR,2000
8426,Atif Bashir,M,29,PAK,2000
8439,Aleksandr Vasilyevich Bashminov,M,22,RUS,2000
8453,Gianluca Basile,M,25,ITA,2000
8456,Igor Mikhaylovich Basinsky,M,37,BLR,2000
8457,Lulu Basinyi,M,24,BOT,2000
8476,Valma Bass,F,26,SKN,2000
8497,Corne Basson,M,32,RSA,2000
8502,Piotr Basta,M,29,POL,2000
8504,Vicky Bastarache,F,27,CAN,2000
8506,Claudiu Batea,M,21,ROU,2000
8522,"Nani Rahayu ""Yayuk"" Basuki-Suharyadi",F,29,INA,2000
8533,Joseph Batangdon,M,22,CMR,2000
8551,Anders Ingemar Btemyr,M,26,SWE,2000
8559,Vladimir Batez,M,31,SCG,2000
8562,Istvn Bathzi,M,21,HUN,2000
8574,Alexi Batista,M,24,PAN,2000
8577,Michel Batista de Moya,M,22,CUB,2000
8586,Batjargalyn Odkh,M,23,MGL,2000
8595,Daniel Batman,M,19,AUS,2000
8596,Bijan Batmani,M,27,IRI,2000
8599,Csilla Btorfi,F,31,HUN,2000
8602,Sandjema Batouli,F,18,COM,2000
8623,"Guinevere ""Guin"" Batten",F,32,GBR,2000
8624,"Jane Kimberley ""Kim"" Batten",F,31,USA,2000
8626,Miriam Batten (-Luke),F,35,GBR,2000
8646,Yelena Nikolayevna Batukhtina-Tyurina,F,29,RUS,2000
8657,Anna Yevgenyevna Batyushko,F,18,BLR,2000
8662,Sabine Christiane Bau,F,31,GER,2000
8691,Anton-Martin Bauer,M,37,AUT,2000
8694,Christian Bauer,M,30,GER,2000
8695,Dennis Bauer,M,19,GER,2000
8736,"James Steven ""Jamie"" Baulch (Mills-)",M,27,GBR,2000
8810,Marcus Baur,M,29,GER,2000
8811,Markus Baur,M,29,GER,2000
8848,Myriam milie Baverel,F,19,FRA,2000
8853,Louise Bawden,F,19,AUS,2000
8855,Veronica Bawuah,F,32,GHA,2000
8888,"Clifford S. ""Cliff"" Bayer",M,23,USA,2000
8902,Fita Bayissa,M,27,ETH,2000
8911,Anna Ellen Baylis (-Scheiderbauer),F,23,AUS,2000
8926,Amnaay Zebedayo Bayo,M,24,TAN,2000
8938,Islam Ilyasovich Bayramukov,M,29,KAZ,2000
8941,Bakhtiyar Bagasharovich Bayseitov,M,28,KAZ,2000
8944,Krisna Bayu,M,25,INA,2000
8947,Peter Bazlik,M,25,SVK,2000
8953,mrbek Bazarbaew,M,18,TKM,2000
8954,Sergey Valeryanovich Bazarevich,M,35,RUS,2000
8972,Irina Olegovna Bazilevskaya,F,30,BLR,2000
8981,Pavel Aleksandrovich Bazuk,M,25,BLR,2000
9002,Jos Alfredo Bea Garca,M,30,ESP,2000
9003,Sebastian Bea,M,23,USA,2000
9012,"Andrew Edgar ""Andy"" Beadsworth",M,33,GBR,2000
9034,Amanda Ray Beard (-Brown),F,18,USA,2000
9037,David Beard,M,26,AUS,2000
9040,"Jonathan ""Jon"" Beare",M,26,CAN,2000
9041,Colin Kenneth Beashel,M,40,AUS,2000
9067,Clment Beaud,M,19,CMR,2000
9078,Julie Beaulieu,F,17,CAN,2000
9086,Lyne Beaumont,F,22,CAN,2000
9093,Robin Mary Beauregard,F,21,USA,2000
9096,Karen Rose Marie Beautle,F,29,JAM,2000
9117,Jos Ramn Beca Borrego,M,47,ESP,2000
9124,Andrea Beccari,M,22,ITA,2000
9128,Camilo Jos Becerra Velasco,M,20,COL,2000
9130,Mara Lourdes Becerra Portero,F,27,ESP,2000
9152,Christoph Bechmann,M,28,GER,2000
9157,Bronislav Bechysk,M,38,CZE,2000
9190,Daniel Becke,M,22,GER,2000
9193,"Matthew ""Matt"" Beckenham",M,24,AUS,2000
9196,Britta Christiane Becker (-Kerner),F,27,GER,2000
9213,Otto Becker,M,41,GER,2000
9221,"Thomas ""Tom"" Becker",M,25,AUS,2000
9224,Courtenay Compton Becker-Dey,F,35,USA,2000
9237,James Charles Beckford,M,25,JAM,2000
9240,"Oliver John ""Oli"" Beckingsale",M,24,GBR,2000
9259,Violeta Beclea-Szekely,F,35,ROU,2000
9265,Brigitte Becue,F,27,BEL,2000
9269,Vclav Bev,M,43,CZE,2000
9273,"Daniela ""Dja"" Bedov",F,17,CZE,2000
9286,Branko Bedekovi,M,27,SLO,2000
9291,"Barbara Jane ""B. J."" Bedford (-Miller)",F,27,USA,2000
9298,Tibor Bdi,M,26,HUN,2000
9323,Kerry Bee,F,25,RSA,2000
9328,Stephan Beeharry,M,25,MRI,2000
9336,"Kalayathumkuzhi Mathews ""K. M."" Beenamol",F,25,IND,2000
9338,Ben Beer,M,28,ISV,2000
9349,Ludger Beerbaum,M,37,GER,2000
9362,"Alexandra Helen M. ""Alex"" Beever",F,27,GBR,2000
9363,James Alexander Beevers,M,21,GBR,2000
9375,Antoine Bghin,M,26,FRA,2000
9376,Laurent Bghin,M,24,FRA,2000
9380,Johanne Bgin,F,28,CAN,2000
9393,Abdellah Bhar,M,37,FRA,2000
9394,Adriana Brando Behar,F,31,BRA,2000
9453,Michael Beilin,M,24,ISR,2000
9468,Cristian Bejarano Bentez,M,19,MEX,2000
9472,Lina Bejjani,F,16,LIB,2000
9479,Sofia Bekatorou (-Kosmatopoulos),F,22,GRE,2000
9502,Fredrik Raaen Bekken,M,25,NOR,2000
9509,Kristin Bekkevold,F,23,NOR,2000
9511,Daniel N'Dene Bekono,M,22,CMR,2000
9522,Adil Bel Gaid,M,29,MAR,2000
9525,Mohamed Habib Bel Hadj,M,27,TUN,2000
9538,Ahmed Belal,M,32,EGY,2000
9541,Tatyana Valeryevna Belan,F,17,BLR,2000
9579,"Michael ""Mike"" Belenkie",M,25,CAN,2000
9593,Sami Belgroun,M,25,ALG,2000
9597,Tetiana Beliaieva,F,28,UKR,2000
9601,Anastasiya Aleksandrovna Belikova,F,21,RUS,2000
9611,Patrick Beljaards,M,22,NED,2000
9615,Paul Adam Belk,M,23,GBR,2000
9617,Yamna Belkacem (Oubouhou-),F,26,FRA,2000
9652,Paul Bell,M,20,RSA,2000
9654,Regla Maritza Bell McKenzie,F,30,CUB,2000
9655,"Robin ""Rob"" Bell",M,22,AUS,2000
9661,Tina Moewai Bell-Kake,F,33,NZL,2000
9686,Valrie Bellenoue,F,25,FRA,2000
9710,Ameerah Anakaona Bello,F,24,ISV,2000
9722,Joseph T. Bellon,M,24,SLE,2000
9739,Antonella Bellutti,F,31,ITA,2000
9759,Raivis Belohvoiks,M,24,LAT,2000
9765,Vladimir Belonogov,M,23,KAZ,2000
9787,Irina Olegovna Belova,F,19,RUS,2000
9795,Chantal Herlindes Julitte Beltman,F,24,NED,2000
9796,Janine Claire Belton (-Usher),F,20,GBR,2000
9803,Daima Mayelis Beltrn Guisado,F,28,CUB,2000
9826,Yelena Anatolyevna Belyakova,F,24,RUS,2000
9839,Christian Belz,M,26,SUI,2000
9857,Oualid Ben Amor,M,24,TUN,2000
9860,Maher Ben Aziza,M,20,TUN,2000
9864,Larbi Ben Boudaoud,M,26,FRA,2000
9888,Awatef Ben Hassine,F,20,TUN,2000
9897,Riadh Ben Khedher,M,23,TUN,2000
9900,Kareem Ben Kouar,M,20,MAR,2000
9916,Naoufel Ben Rabah,M,22,TUN,2000
9961,Juan Benavides Hermosilla,M,25,ESP,2000
9973,Fabio Bencivenga,M,24,ITA,2000
9987,Alejandro Bender,M,24,ARG,2000
10007,Christina Benecke,F,25,GER,2000
10013,Tibor Benedek,M,28,HUN,2000
10033,Andrea Benelli,M,40,ITA,2000
10041,Hana Beneov,F,25,CZE,2000
10043,Francisco Javier Benet Martn,M,32,ESP,2000
10047,Mario Benetton,M,26,ITA,2000
10054,"Serge Bengono, II",M,23,CMR,2000
10066,Leif Eddy Bengtsson,M,21,SWE,2000
10068,Gabriel Giovanni Bengtsson (Castillo-),M,23,SWE,2000
10076,Grd Kristin Bengtsson,F,30,SWE,2000
10090,Ilda Maria Bengue,F,25,ANG,2000
10098,Hasna Benhassi,F,22,MAR,2000
10102,Susan Benicke,F,18,GER,2000
10115,Elena Bentez Morales,F,33,ESP,2000
10136,Lindsay Dianne Benko (-Mintenko),F,23,USA,2000
10160,Brooke Marie Bennett (-Frioud),F,20,USA,2000
10179,Michael I. Bennett,M,29,USA,2000
10185,"Sandra Kaye ""Sandy"" Bennett",F,28,NZL,2000
10186,Shayne Anthony Bennett,M,28,AUS,2000
10215,Mourad Benslimani,M,26,ALG,2000
10230,Neisser Santiago Bent Vzquez,M,24,CUB,2000
10244,Caryn Bentley,F,25,RSA,2000
10266,Esi Benyarku,F,23,CAN,2000
10274,Rda Benzine,M,29,ALG,2000
10277,Richard Sam Bera,M,28,INA,2000
10299,Martin Berberyan,M,20,ARM,2000
10321,Vyacheslav Berduta,M,25,KAZ,2000
10329,Adem Bereket,M,27,TUR,2000
10342,Mike Beres,M,27,CAN,2000
10349,Oleksandr Mykolaiovych Beresh,M,22,UKR,2000
10350,Olha Oleksandrivna Beresneva,F,14,UKR,2000
10366,Dmitry Yevgenyevich Berezkin,M,37,RUS,2000
10368,Olga Viktorovna Berezneva,F,20,BLR,2000
10379,Karl Bjrn Emanuel Berg,M,28,SWE,2000
10389,Laura Kay Berg,F,25,USA,2000
10405,Espen Berg-Knutsen,M,30,NOR,2000
10408,Monica Roberta Bergamelli,F,16,ITA,2000
10459,"Nikolas ""Nik"" Berger",M,26,AUT,2000
10518,Raimonds Bergmanis,M,34,LAT,2000
10521,Christoph Bergmann,M,37,BRA,2000
10533,Philippe Bergmans,M,26,BEL,2000
10544,Kajsa Margareta Bergqvist (-Herngren-),F,23,SWE,2000
10563,Lars Fredrik Bergstrm,M,25,SWE,2000
10590,Zurab Beridze,M,21,GEO,2000
10594,Sad Brioui,M,25,MAR,2000
10620,Renata Berkov,F,25,CZE,2000
10643,Alejandro Bermdez Tamayo,M,25,COL,2000
10658,"Antonio ""Toni"" Bernad Planas",M,33,AND,2000
10681,Claston Bernard,M,21,JAM,2000
10701,Yohan Bernard,M,26,FRA,2000
10718,Soa Bernardov,F,24,CZE,2000
10723,Olivier Bernasconi,M,23,MON,2000
10777,Franco Berra,M,28,ITA,2000
10782,Rachid Berradi,M,25,ITA,2000
10785,"Timothy B. ""Tim"" Berrett",M,35,CAN,2000
10786,Vaughn Berriman,M,25,RSA,2000
10873,Sabrina Bertini,F,30,ITA,2000
10888,Massimo Bertolini,M,26,ITA,2000
10912,"Thomas Quesenbery ""Tom"" Bertram",M,23,GBR,2000
10942,Tams Berzicza,M,25,HUN,2000
10950,Viesturs Brzi,M,26,LAT,2000
10968,Nadiya Oleksandrivna Beshevli,F,18,UKR,2000
10988,Lyne Hlne Bessette (-Johnson),F,25,CAN,2000
11002,Lad Bessou,M,24,ALG,2000
11007,Petra Besta,F,33,AUS,2000
11021,Yelena Viktorovna Bet,F,24,BLR,2000
11044,Emzarios Betinidis,M,25,GEO,2000
11048,Lars Betker,M,28,GER,2000
11054,Kurt Betschart,M,32,SUI,2000
11057,Jean-Christophe Bette,M,22,FRA,2000
11069,Paolo Bettini,M,26,ITA,2000
11072,Fabio Betto,M,27,ITA,2000
11104,Felipe Beuvrn Jelambi,M,22,VEN,2000
11131,Birgit Beyer,F,32,GER,2000
11155,Sisay Bezabeh,M,23,AUS,2000
11161,Mike Bezdicek,M,32,GER,2000
11208,Lucky Willie Bhembe,M,26,SWZ,2000
11219,Mahesh Shrinivas Bhupathi,M,26,IND,2000
11232,Cecilia Elizabeth Biagioli,F,15,ARG,2000
11242,Diana Bianchedi,F,30,ITA,2000
11265,Serena Bianchi,F,26,ITA,2000
11289,Dariusz Edward Biakowski,M,30,POL,2000
11304,Yuliya Valentinovna Bichik,F,17,BLR,2000
11305,Davyd Bichinashvili,M,25,UKR,2000
11307,Adi Maia Bichman,F,17,ISR,2000
11309,Xvia Biinavili,M,26,AZE,2000
11310,Vidas Biiulaitis,M,29,LTU,2000
11315,Andrs Bicocca,M,24,ARG,2000
11320,Meriem Bidani,F,28,MAR,2000
11330,Jernimo Anbal Bidegain,M,23,ARG,2000
11335,Nezha Bidouane,F,30,MAR,2000
11369,Jan Bielecki,M,29,DEN,2000
11411,Krzysztof Dariusz Bieryt,M,26,POL,2000
11416,Laryssa Biesenthal,F,29,CAN,2000
11440,Stphan Bignet,M,29,FRA,2000
11445,Jean-Lou Bigot,M,34,FRA,2000
11457,Sakio Bika Mbah,M,21,CMR,2000
11458,Alenka Bikar,F,26,SLO,2000
11461,Hamide Bkn (-Tosun),F,22,TUR,2000
11465,Neboja Biki,M,25,SCG,2000
11471,Madina Ulfatovna Biktagirova,F,35,RUS,2000
11472,Lyudmila Marsovna Biktasheva,F,26,RUS,2000
11473,Ruslan Biktyakov,M,26,UZB,2000
11479,Suleiman Wanjau Bilali,M,22,KEN,2000
11484,Jim Bilba,M,32,FRA,2000
11507,Fbio Bilica Alves da Silva,M,21,BRA,2000
11526,"Geoffrey ""Geoff"" Billington",M,45,GBR,2000
11541,Hennadiy Hryhorovych Bilodid,M,23,UKR,2000
11543,Yuriy Hryhorovych Bilonoh,M,26,UKR,2000
11556,"Ricardo ""Bimba"" Winicki Santos",M,20,BRA,2000
11559,Thomas Bimis,M,25,GRE,2000
11566,Saiful Azli bin Abdul Rahman,M,23,MAS,2000
11588,Leonardo Binchi,M,25,ITA,2000
11592,Aranka Binder,F,34,SCG,2000
11601,Abhinav Bindra,M,17,IND,2000
11608,Saulius Bineviius,M,21,LTU,2000
11624,"Artur ""Art"" Binkowski",M,25,CAN,2000
11667,Robert Ian Bird,M,30,CAN,2000
11697,Franz Birkfellner,M,23,AUT,2000
11707,Nicola Birkner,F,30,GER,2000
11725,Pter Biros,M,24,HUN,2000
11737,Grace Birungi,F,26,UGA,2000
11764,Federica Biscia,F,20,ITA,2000
11768,Ralf Bidorf,M,29,GER,2000
11778,Jagdish Kumar Singh Bishnoi,M,28,IND,2000
11782,"Catherine ""Cath"" Bishop",F,28,GBR,2000
11799,Matteo Bisiani,M,24,ITA,2000
11803,Khrysa Biskitzi,F,25,GRE,2000
11811,Sonia Bisset Poll,F,29,CUB,2000
11818,Davy Rolando Bisslik,M,18,ARU,2000
11822,Anni Biss (-Kildeberg),F,31,DEN,2000
11827,Soma Biswas,F,22,IND,2000
11841,"Spyridon ""Spyros"" Bitsakis",M,19,GRE,2000
11862,Victor Bivol,M,23,MDA,2000
11880,Lra Hrund Bjargardttir,F,19,ISL,2000
11883,Rina Bjarnason,F,36,AUS,2000
11923,Kai Bjorn,M,32,CAN,2000
11962,Sture Bjrvig,M,26,NOR,2000
11973,Cara Cavell Black (-Stephens),F,21,ZIM,2000
11982,"Kimberly A. ""Kim"" Black",F,21,USA,2000
11990,Sharon Lee Black,F,29,AUS,2000
11992,Wayne Hamilton Black,M,26,ZIM,2000
11995,Julie Lynne Black-Burns Richards,F,29,USA,2000
12003,Michael James Blackburn,M,30,AUS,2000
12004,Peter Grant Blackburn,M,32,AUS,2000
12005,Andrea Melissa Blackett,F,24,BAR,2000
12008,"Dorothy Moira ""Dot"" Blackie",F,33,GBR,2000
12023,Michael Blackwood,M,21,JAM,2000
12052,Willy Blain,M,22,FRA,2000
12087,Cori Lyn Blakebrough,F,33,CAN,2000
12091,Laura Kate Blakeman,F,21,GBR,2000
12095,Henrik Blakskjr,M,29,DEN,2000
12118,Gareth Blanckenberg,M,20,RSA,2000
12124,Esteban Blanco Uhlenhaut,M,18,CRC,2000
12136,Maribel Blanco Velasco,F,31,ESP,2000
12140,Rolando M. Blanco Noldero,M,27,GUA,2000
12152,Peter Blang,M,35,NED,2000
12154,Leszek Robert Blanik,M,23,POL,2000
12170,Dain J. Blanton,M,28,USA,2000
12178,Claudia Blasberg,F,25,GER,2000
12181,Carl Blasco,M,29,FRA,2000
12206,Barbara Blatter,F,29,SUI,2000
12213,Lea Zahoui Blavo,F,25,CIV,2000
12223,Zuzana Blaekov,F,20,SVK,2000
12229,Mara Ftima Blzquez Lozano,F,25,ESP,2000
12265,"Aikaterini ""Katerina"" Bliamou",F,17,GRE,2000
12272,Hichem Blida,M,26,ALG,2000
12278,Susan M. Blinks,F,42,USA,2000
12295,Garen Bloch,M,22,RSA,2000
12322,Rens Blom,M,23,NED,2000
12355,"Liudmyla Blonska (Kovalenko-, -Kovalova)",F,25,UKR,2000
12359,"Andrew M. ""Andy"" Bloom",M,27,USA,2000
12362,Tamir Bloom,M,28,USA,2000
12368,"Geoffrey ""Geoff"" Bloomfield",M,44,AUS,2000
12398,Marc Blume,M,26,GER,2000
12415,Lynda Blutreich (Lipson-),F,28,USA,2000
12430,Lucjan Sylwester Baszczyk,M,25,POL,2000
12443,"Christopher Miles ""Chris"" Boardman",M,32,GBR,2000
12455,Kwaku Boateng,M,26,CAN,2000
12477,Ovidiu Tiberiu Bobrnat,M,22,ROU,2000
12485,Loredana Boboc,F,16,ROU,2000
12498,Yelena Bobrovskaya,F,25,KGZ,2000
12503,Maksat Boburbekov,M,26,KGZ,2000
12510,Philippe Boccara,M,41,USA,2000
12519,Maxime Boccon,M,26,FRA,2000
12528,Piotr Sebastian Bochenek,M,25,POL,2000
12546,Jacek Benedykt Bocian,M,23,POL,2000
12570,Sergey Bokov,M,21,AZE,2000
12597,Lars Patrik Bodn,M,33,SWE,2000
12598,Peter Boden,M,52,GBR,2000
12614,Lorenzo Giacomo Bodini,M,27,ITA,2000
12615,Marco Bruno Bodini,M,27,ITA,2000
12616,Dejan Bodiroga,M,27,SCG,2000
12617,Ruslan Boditeanu,M,23,MDA,2000
12643,Svetlana Aleksandrovna Bodritskaya,F,28,KAZ,2000
